job_id,skill,skill_category
freehire:senior-consultant-business-analyst-japanese-bilingual-insurance-domain-jobskey-consultancy-u7ivnixs,Azure,Cloud
freehire:senior-consultant-business-analyst-japanese-bilingual-insurance-domain-jobskey-consultancy-u7ivnixs,Jira,Collaboration Tool
freehire:senior-consultant-business-analyst-japanese-bilingual-insurance-domain-jobskey-consultancy-u7ivnixs,Tableau,BI / Visualization
freehire:senior-data-analyst-in-dazn-nn3ssllm,Airflow,Data Engineering
freehire:senior-data-analyst-in-dazn-nn3ssllm,DAX,BI / Visualization
freehire:senior-data-analyst-in-dazn-nn3ssllm,ETL,Data Engineering
freehire:senior-data-analyst-in-dazn-nn3ssllm,Power BI,BI / Visualization
freehire:senior-data-analyst-in-dazn-nn3ssllm,Python,Programming
freehire:senior-data-analyst-in-dazn-nn3ssllm,SQL,Database / Query
freehire:senior-data-analyst-in-dazn-nn3ssllm,Snowflake,Cloud / Warehouse
freehire:senior-data-analyst-in-dazn-nn3ssllm,dbt,Data Engineering
freehire:material-management-specialist-business-analyst-merck-p3vxo5w3,Jira,Collaboration Tool
freehire:material-management-specialist-business-analyst-merck-p3vxo5w3,SQL,Database / Query
freehire:senior-data-analyst-finkraft-4jftyoma,Excel,Spreadsheet
freehire:senior-data-analyst-finkraft-4jftyoma,Power BI,BI / Visualization
freehire:senior-data-analyst-finkraft-4jftyoma,Python,Programming
freehire:senior-data-analyst-finkraft-4jftyoma,SQL,Database / Query
freehire:senior-data-analyst-finkraft-4jftyoma,Tableau,BI / Visualization
freehire:senior-business-analyst-finkraft-dq3j3yq6,Power BI,BI / Visualization
freehire:senior-business-analyst-finkraft-dq3j3yq6,Python,Programming
freehire:senior-business-analyst-finkraft-dq3j3yq6,SQL,Database / Query
freehire:senior-business-analyst-finkraft-dq3j3yq6,Tableau,BI / Visualization
freehire:business-analyst-finkraft-7wg6ffxl,Excel,Spreadsheet
freehire:business-analyst-finkraft-7wg6ffxl,Power BI,BI / Visualization
freehire:business-analyst-finkraft-7wg6ffxl,SQL,Database / Query
freehire:business-analyst-finkraft-7wg6ffxl,Tableau,BI / Visualization
freehire:jr-sr-business-analyst-arthan-cagxihag,Excel,Spreadsheet
freehire:jr-sr-business-analyst-arthan-cagxihag,Machine Learning,Machine Learning
freehire:jr-sr-business-analyst-arthan-cagxihag,Power BI,BI / Visualization
freehire:jr-sr-business-analyst-arthan-cagxihag,Python,Programming
freehire:jr-sr-business-analyst-arthan-cagxihag,SQL,Database / Query
freehire:jr-sr-business-analyst-arthan-cagxihag,Statistics,Statistics / Analytics
freehire:jr-sr-business-analyst-arthan-cagxihag,Tableau,BI / Visualization
freehire:technical-data-analyst-clearwater-analytics-bass2ggn,AWS,Cloud
freehire:technical-data-analyst-clearwater-analytics-bass2ggn,Azure,Cloud
freehire:technical-data-analyst-clearwater-analytics-bass2ggn,Data Warehousing,Data Engineering
freehire:technical-data-analyst-clearwater-analytics-bass2ggn,GCP,Cloud
freehire:technical-data-analyst-clearwater-analytics-bass2ggn,Power BI,BI / Visualization
freehire:technical-data-analyst-clearwater-analytics-bass2ggn,Python,Programming
freehire:technical-data-analyst-clearwater-analytics-bass2ggn,SQL,Database / Query
freehire:technical-data-analyst-clearwater-analytics-bass2ggn,Statistics,Statistics / Analytics
freehire:technical-data-analyst-clearwater-analytics-bass2ggn,Tableau,BI / Visualization
freehire:junior-quantitative-analyst-remotestar-team-3xv3bczr,Python,Programming
freehire:senior-data-analyst-gh-thlqmi25,AWS,Cloud
freehire:senior-data-analyst-gh-thlqmi25,Data Warehousing,Data Engineering
freehire:senior-data-analyst-gh-thlqmi25,ETL,Data Engineering
freehire:senior-data-analyst-gh-thlqmi25,Git,Developer Tool
freehire:senior-data-analyst-gh-thlqmi25,Python,Programming
freehire:senior-data-analyst-gh-thlqmi25,Redshift,Cloud / Warehouse
freehire:senior-data-analyst-gh-thlqmi25,SQL,Database / Query
freehire:senior-data-analyst-gh-thlqmi25,Tableau,BI / Visualization
freehire:senior-data-analyst-gh-thlqmi25,dbt,Data Engineering
freehire:senior-sap-fico-systems-business-analyst-iff-pnpsdnod,SAP,Enterprise Tool
freehire:data-analyst-revenue-metrics-launchdarkly-wapdwkwd,Data Modeling,Data Engineering
freehire:data-analyst-revenue-metrics-launchdarkly-wapdwkwd,Looker,BI / Visualization
freehire:data-analyst-revenue-metrics-launchdarkly-wapdwkwd,SQL,Database / Query
freehire:data-analyst-revenue-metrics-launchdarkly-wapdwkwd,Snowflake,Cloud / Warehouse
freehire:data-analyst-revenue-metrics-launchdarkly-wapdwkwd,dbt,Data Engineering
freehire:debi-senior-bi-analyst-mufg-global-service-mgs-zcbnj4ms,ETL,Data Engineering
freehire:debi-senior-bi-analyst-mufg-global-service-mgs-zcbnj4ms,Power BI,BI / Visualization
freehire:debi-senior-bi-analyst-mufg-global-service-mgs-zcbnj4ms,Python,Programming
freehire:debi-senior-bi-analyst-mufg-global-service-mgs-zcbnj4ms,SQL,Database / Query
freehire:debi-senior-bi-analyst-mufg-global-service-mgs-zcbnj4ms,SQL Server,Database / Query
freehire:debi-senior-bi-analyst-mufg-global-service-mgs-zcbnj4ms,SSIS,Data Engineering
freehire:debi-senior-bi-analyst-mufg-global-service-mgs-zcbnj4ms,Snowflake,Cloud / Warehouse
freehire:finance-data-analyst-informa-yba5j3ir,Alteryx,Analytics Tool
freehire:finance-data-analyst-informa-yba5j3ir,DAX,BI / Visualization
freehire:finance-data-analyst-informa-yba5j3ir,Data Modeling,Data Engineering
freehire:finance-data-analyst-informa-yba5j3ir,Excel,Spreadsheet
freehire:finance-data-analyst-informa-yba5j3ir,Forecasting,Statistics / Analytics
freehire:finance-data-analyst-informa-yba5j3ir,Jira,Collaboration Tool
freehire:finance-data-analyst-informa-yba5j3ir,Power BI,BI / Visualization
freehire:finance-data-analyst-informa-yba5j3ir,Power Query,BI / Visualization
freehire:finance-data-analyst-informa-yba5j3ir,SQL,Database / Query
freehire:business-analyst-integrations-products-apexx-rqscqpnm,SQL,Database / Query
freehire:data-analyst-squadstack-u66bq5mt,A/B Testing,Statistics / Analytics
freehire:data-analyst-squadstack-u66bq5mt,BigQuery,Cloud / Warehouse
freehire:data-analyst-squadstack-u66bq5mt,Git,Developer Tool
freehire:data-analyst-squadstack-u66bq5mt,Python,Programming
freehire:data-analyst-squadstack-u66bq5mt,Redshift,Cloud / Warehouse
freehire:data-analyst-squadstack-u66bq5mt,SQL,Database / Query
freehire:data-analyst-squadstack-u66bq5mt,Snowflake,Cloud / Warehouse
freehire:data-analyst-squadstack-u66bq5mt,dbt,Data Engineering
freehire:senior-business-analyst-implementations-equilend-sopewttk,Jira,Collaboration Tool
freehire:senior-business-analyst-implementations-equilend-sopewttk,SQL,Database / Query
freehire:senior-data-analyst-field-analytics-okta-ulnrgtzz,Data Modeling,Data Engineering
freehire:senior-data-analyst-field-analytics-okta-ulnrgtzz,Git,Developer Tool
freehire:senior-data-analyst-field-analytics-okta-ulnrgtzz,Machine Learning,Machine Learning
freehire:senior-data-analyst-field-analytics-okta-ulnrgtzz,Python,Programming
freehire:senior-data-analyst-field-analytics-okta-ulnrgtzz,SQL,Database / Query
freehire:senior-data-analyst-field-analytics-okta-ulnrgtzz,Snowflake,Cloud / Warehouse
freehire:senior-data-analyst-field-analytics-okta-ulnrgtzz,Tableau,BI / Visualization
freehire:senior-data-analyst-field-analytics-okta-ulnrgtzz,dbt,Data Engineering
freehire:senior-product-analyst-finance-technology-okta-j6brjx4n,Machine Learning,Machine Learning
freehire:senior-product-analyst-finance-technology-okta-j6brjx4n,SAP,Enterprise Tool
freehire:senior-business-analyst-solution-lead-order-to-cash-global-trade-service-sap-sd-gts-smiths-detection-group-nzbdb267,SAP,Enterprise Tool
freehire:senior-business-analyst-solution-lead-manufacturing-quality-sap-pp-qm-smiths-detection-group-lklp2pol,Forecasting,Statistics / Analytics
freehire:senior-business-analyst-solution-lead-manufacturing-quality-sap-pp-qm-smiths-detection-group-lklp2pol,SAP,Enterprise Tool
freehire:data-integration-etl-analyst-mufg-bank-ujrpipfc,Data Warehousing,Data Engineering
freehire:data-integration-etl-analyst-mufg-bank-ujrpipfc,ETL,Data Engineering
freehire:data-integration-etl-analyst-mufg-bank-ujrpipfc,Git,Developer Tool
freehire:data-integration-etl-analyst-mufg-bank-ujrpipfc,Python,Programming
freehire:data-integration-etl-analyst-mufg-bank-ujrpipfc,SQL,Database / Query
freehire:data-integration-etl-analyst-mufg-bank-ujrpipfc,Snowflake,Cloud / Warehouse
freehire:business-and-data-analyst-sage-lhqr7vay,DAX,BI / Visualization
freehire:business-and-data-analyst-sage-lhqr7vay,Data Modeling,Data Engineering
freehire:business-and-data-analyst-sage-lhqr7vay,Excel,Spreadsheet
freehire:business-and-data-analyst-sage-lhqr7vay,Power BI,BI / Visualization
freehire:business-and-data-analyst-sage-lhqr7vay,Power Query,BI / Visualization
freehire:business-and-data-analyst-sage-lhqr7vay,SQL,Database / Query
freehire:manager-business-analyst-fidelity-international-xu6h73qt,Excel,Spreadsheet
freehire:manager-business-analyst-fidelity-international-xu6h73qt,Jira,Collaboration Tool
freehire:manager-business-analyst-fidelity-international-xu6h73qt,SQL,Database / Query
freehire:business-analyst-popm-mattel-inc-habjlbkl,BigQuery,Cloud / Warehouse
freehire:business-analyst-popm-mattel-inc-habjlbkl,GCP,Cloud
freehire:business-analyst-popm-mattel-inc-habjlbkl,Tableau,BI / Visualization
freehire:pricing-analyst-rws-group-vihwfs3g,Excel,Spreadsheet
freehire:pricing-analyst-rws-group-vihwfs3g,Python,Programming
freehire:demand-business-analyst-ecolab-aisn3msi,Data Warehousing,Data Engineering
freehire:demand-business-analyst-ecolab-aisn3msi,ETL,Data Engineering
freehire:demand-business-analyst-ecolab-aisn3msi,Jira,Collaboration Tool
freehire:demand-business-analyst-ecolab-aisn3msi,Power BI,BI / Visualization
freehire:demand-business-analyst-ecolab-aisn3msi,SQL,Database / Query
freehire:demand-business-analyst-ecolab-aisn3msi,Tableau,BI / Visualization
freehire:product-analyst-electronic-arts-v7we5col,Looker,BI / Visualization
freehire:product-analyst-electronic-arts-v7we5col,Machine Learning,Machine Learning
freehire:product-analyst-electronic-arts-v7we5col,Power BI,BI / Visualization
freehire:product-analyst-electronic-arts-v7we5col,Python,Programming
freehire:product-analyst-electronic-arts-v7we5col,SQL,Database / Query
freehire:product-analyst-electronic-arts-v7we5col,Statistics,Statistics / Analytics
freehire:product-analyst-electronic-arts-v7we5col,Tableau,BI / Visualization
freehire:principal-business-analyst-sap-it-adani-group-peqw6kbx,SAP,Enterprise Tool
freehire:4330-business-analyst-innovaccer-analytics-ad3s2dq4,AWS,Cloud
freehire:4330-business-analyst-innovaccer-analytics-ad3s2dq4,Jira,Collaboration Tool
freehire:credit-risk-analyst-fiserv-hmp37rkq,Excel,Spreadsheet
freehire:credit-risk-analyst-fiserv-hmp37rkq,Statistics,Statistics / Analytics
freehire:data-analyst-senior-ii-fedex-uqwgc6a3,Data Modeling,Data Engineering
freehire:data-analyst-senior-ii-fedex-uqwgc6a3,Power BI,BI / Visualization
freehire:data-analyst-senior-ii-fedex-uqwgc6a3,Python,Programming
freehire:data-analyst-senior-ii-fedex-uqwgc6a3,SQL,Database / Query
freehire:data-analyst-senior-ii-fedex-uqwgc6a3,Statistics,Statistics / Analytics
freehire:product-data-analyst-applied-materials-rj2un6qg,Databricks,Data Engineering
freehire:product-data-analyst-applied-materials-rj2un6qg,Jira,Collaboration Tool
freehire:product-data-analyst-applied-materials-rj2un6qg,Power BI,BI / Visualization
freehire:product-data-analyst-applied-materials-rj2un6qg,SQL,Database / Query
freehire:product-data-analyst-applied-materials-rj2un6qg,Tableau,BI / Visualization
freehire:business-analyst-open-payment-framework-senior-associate-pwc-dc7dq6fe,Jira,Collaboration Tool
freehire:business-analyst-open-payment-framework-senior-associate-pwc-dc7dq6fe,Machine Learning,Machine Learning
freehire:business-analyst-open-payment-framework-senior-associate-pwc-dc7dq6fe,Python,Programming
freehire:business-analyst-open-payment-framework-manager-pwc-ordmnvpn,Jira,Collaboration Tool
freehire:business-analyst-open-payment-framework-manager-pwc-ordmnvpn,Machine Learning,Machine Learning
freehire:business-analyst-senior-1-rsm-z2yzpqjz,Azure,Cloud
freehire:business-analyst-senior-1-rsm-z2yzpqjz,Excel,Spreadsheet
freehire:distribution-data-management-analyst-franklin-templeton-s36u76ri,Excel,Spreadsheet
freehire:distribution-data-management-analyst-franklin-templeton-s36u76ri,SQL,Database / Query
freehire:manager-business-analyst-fil-gnbzvmhc,Excel,Spreadsheet
freehire:manager-business-analyst-fil-gnbzvmhc,Jira,Collaboration Tool
freehire:manager-business-analyst-fil-gnbzvmhc,SQL,Database / Query
freehire:data-analyst-2-comcast-umnuz4ri,AWS,Cloud
freehire:data-analyst-2-comcast-umnuz4ri,Hadoop,Data Engineering
freehire:data-analyst-2-comcast-umnuz4ri,SQL,Database / Query
freehire:data-analyst-2-comcast-umnuz4ri,SQL Server,Database / Query
freehire:data-analyst-iii-elsevier-vtskn33b,Databricks,Data Engineering
freehire:data-analyst-iii-elsevier-vtskn33b,Jira,Collaboration Tool
freehire:data-analyst-iii-elsevier-vtskn33b,Pandas,Programming
freehire:data-analyst-iii-elsevier-vtskn33b,Power BI,BI / Visualization
freehire:data-analyst-iii-elsevier-vtskn33b,Python,Programming
freehire:data-analyst-iii-elsevier-vtskn33b,SQL,Database / Query
freehire:data-analyst-iii-elsevier-vtskn33b,Snowflake,Cloud / Warehouse
freehire:data-analyst-iii-elsevier-vtskn33b,Spark,Data Engineering
freehire:data-analyst-iii-elsevier-vtskn33b,Statistics,Statistics / Analytics
freehire:data-analyst-iii-elsevier-vtskn33b,Tableau,BI / Visualization
freehire:data-analyst-iii-relx-xl6ordjp,Databricks,Data Engineering
freehire:data-analyst-iii-relx-xl6ordjp,Jira,Collaboration Tool
freehire:data-analyst-iii-relx-xl6ordjp,Pandas,Programming
freehire:data-analyst-iii-relx-xl6ordjp,Power BI,BI / Visualization
freehire:data-analyst-iii-relx-xl6ordjp,Python,Programming
freehire:data-analyst-iii-relx-xl6ordjp,SQL,Database / Query
freehire:data-analyst-iii-relx-xl6ordjp,Snowflake,Cloud / Warehouse
freehire:data-analyst-iii-relx-xl6ordjp,Spark,Data Engineering
freehire:data-analyst-iii-relx-xl6ordjp,Statistics,Statistics / Analytics
freehire:data-analyst-iii-relx-xl6ordjp,Tableau,BI / Visualization
freehire:business-analyst-ats-insc-amazon-255pkufr,SQL,Database / Query
freehire:sr-business-analyst-cognizant-evnj4lfp,Git,Developer Tool
freehire:sr-business-analyst-cognizant-evnj4lfp,Python,Programming
freehire:advanced-data-analyst-honeywell-v5ndlgrh,Data Modeling,Data Engineering
freehire:advanced-data-analyst-honeywell-v5ndlgrh,Excel,Spreadsheet
freehire:advanced-data-analyst-honeywell-v5ndlgrh,Power BI,BI / Visualization
freehire:advanced-data-analyst-honeywell-v5ndlgrh,Python,Programming
freehire:advanced-data-analyst-honeywell-v5ndlgrh,SAP,Enterprise Tool
freehire:advanced-data-analyst-honeywell-v5ndlgrh,SQL,Database / Query
freehire:business-analyst-offshore-photon-ctcon5hg,AWS,Cloud
freehire:business-analyst-offshore-photon-ctcon5hg,Azure,Cloud
freehire:business-analyst-offshore-photon-ctcon5hg,Git,Developer Tool
freehire:business-analyst-offshore-photon-ctcon5hg,Jira,Collaboration Tool
freehire:business-analyst-ecommerce-noida-ebizon-uho2bjzy,Excel,Spreadsheet
freehire:business-analyst-ecommerce-noida-ebizon-uho2bjzy,Power BI,BI / Visualization
freehire:bi-analyst-appian-3wd7bsc7,Tableau,BI / Visualization
freehire:technical-assistant-business-analyst-fouress-synergy-zfvlvey5,Excel,Spreadsheet
freehire:technical-assistant-business-analyst-fouress-synergy-zfvlvey5,Jira,Collaboration Tool
freehire:technical-assistant-business-analyst-fouress-synergy-zfvlvey5,Python,Programming
freehire:finance-data-analyst-informa-group-plc-ydepjkfw,Alteryx,Analytics Tool
freehire:finance-data-analyst-informa-group-plc-ydepjkfw,DAX,BI / Visualization
freehire:finance-data-analyst-informa-group-plc-ydepjkfw,Power BI,BI / Visualization
freehire:finance-data-analyst-informa-group-plc-ydepjkfw,Power Query,BI / Visualization
freehire:finance-data-analyst-informa-group-plc-ydepjkfw,SQL,Database / Query
freehire:finance-data-analyst-informa-group-ybu6v5qx,Alteryx,Analytics Tool
freehire:finance-data-analyst-informa-group-ybu6v5qx,DAX,BI / Visualization
freehire:finance-data-analyst-informa-group-ybu6v5qx,Data Modeling,Data Engineering
